game.id,date,Team,playerID,name,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,week,season,home_team,away_team,Opp,fan_pts,Pos,Player
2019090800,2019-09-08,CAR,00-0033280,C.McCaffrey,0,0,0,0,0,0,0,19,128,2,23,8,0,0,10,81,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,45.9,RB,Christian McCaffrey
2019090800,2019-09-08,CAR,00-0035192,J.Slye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,52,6,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,0,NA,NA
2019090800,2019-09-08,CAR,00-0033296,A.Armah,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,6.1,FB,Alex Armah
2019090800,2019-09-08,CAR,00-0029572,J.Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,2.4,WR,Jarius Wright
2019090800,2019-09-08,CAR,00-0030548,E.Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,0,NA,NA
2019090800,2019-09-08,CAR,00-0025418,G.Olsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,7.6,TE,Greg Olsen
2019090800,2019-09-08,CAR,00-0033282,C.Samuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,6.2,WR,Curtis Samuel
2019090800,2019-09-08,CAR,00-0029688,D.Poe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,0,NA,NA
2019090800,2019-09-08,CAR,00-0035713,B.Burns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,0,NA,NA
2019090800,2019-09-08,CAR,00-0031550,S.Thompson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,0,NA,NA
2019090800,2019-09-08,CAR,00-0031261,T.Boston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,0,NA,NA
2019090800,2019-09-08,CAR,00-0029248,L.Kuechly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,0,NA,NA
2019090800,2019-09-08,CAR,00-0032890,J.Bradberry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,1,2019,CAR,LA,LA,0,NA,NA
